"","deltadelta_a_glu_S16","deltadelta_a_noglu_S35","deltadelta_b_glu_S53","deltadelta_b_noglu_S36","deltadelta_c_glu_S43","deltadelta_d_glu_S44","deltadelta_d_noglu_S5","tbsP_a_glu_S33","tbsP_a_noglu_S24","tbsP_b_glu_S2","tbsP_b_noglu_S30","tbsP_c_glu_S51","tbsP_c_noglu_S15","tbsP_d_glu_S52","tbsP_d_noglu_S31","trmB_a_glu_S4","tbsP_e_noglu_S50","tbsP_e_glu_S3","trmB_a_noglu_S32","trmB_b_noglu_S25","trmB_c_glu_S34","trmB_c_noglu_S1","WT_a_glu_S39","WT_a_noglu_S37","WT_b_glu_S13","WT_b_noglu_S17","WT_c_glu_S18","WT_c_noglu_S6","WT_d_glu_S19","WT_d_noglu_s38","dpyrE2_4hpfe_2_S2","dpyrE2_4hpfe_4_S16","dtbsP_4hpfe_2_S38","dtbsP_4hpfe_5_S43","dtbsP_4hpfe_6_S49","dtrmB_4hmfe_1_S24","dtrmB_4hmfe_5_S30","dtrmB_4hmfe_6_S36","dtrmB_4hpfe_1_S21","dtrmB_4hpfe_5_S27","dtrmB_4hpfe_6_S33"
"HVO_RS00840",350.706656262604,350.660263243546,379.679923654717,433.531030005773,357.712717537875,345.178368319318,327.863135034104,397.220137839376,199.378578030622,330.711069054427,272.011739394669,267.120768607294,218.322095752381,299.710678209118,229.537481979896,393.252982978389,246.599330551661,322.82472085642,417.730577940445,340.626006563639,363.883799973593,486.056568409171,311.6977382751,327.658268373989,261.717545613484,300.690471134278,348.476465300029,318.838001948461,329.401838480015,333.214120906245,85.5656487740684,68.2290336177279,124.900866375152,153.274528165929,80.8685126100929,145.39121278669,145.484104176585,170.934502664648,112.00649326956,89.3426607265622,136.291468846398
"HVO_RS00850",589.894748582056,1938.61607948084,475.014402301643,1407.39196588513,396.445941729874,483.857067614763,1741.00076342748,462.761460582873,708.029438518192,466.486874531318,617.802005364878,534.241537214587,891.481890988888,568.531955042923,782.514143113283,518.240365165319,671.946696562367,579.137815807749,2428.23987223118,3561.60832804407,553.73621735112,3604.1392480638,518.759356372743,1154.6053266512,1103.58549707898,1141.27405752212,553.164097830628,788.014175701735,649.602508287404,1069.13621681148,375.654067788593,383.286630029001,436.247953571182,427.365449121472,381.805436585357,4097.12437632893,3186.10188146722,3129.57861051448,242.444434798669,371.410203877566,313.313721485973
"HVO_RS00855",2691.05831197994,8705.80002070937,1772.39230736634,5351.70977124036,1473.00173177221,1643.89932595476,6020.32742156826,1387.29133140402,3157.87409219366,1773.81391583738,2979.46009342435,2140.07220430727,5239.73029805714,2097.13989877801,3344.34506087492,1721.37093841186,3093.43538916877,2026.17123793803,13728.1896630312,13280.1386157322,2329.02285703922,13835.1618324943,2552.53183306134,6707.70713578315,4544.90536885898,6033.3055629586,2810.64877231067,2620.32370588656,3260.43411914507,5411.61115076078,619.829211851179,672.256654762907,928.610789136997,883.582574133001,706.605200347205,4799.36393408864,4328.15209925341,3935.71416629096,1595.02917630703,647.096128405243,676.757638409701
"HVO_RS00860",316.097446763005,739.661511989804,288.490422340265,419.049826498273,195.944545912467,224.720228055392,588.252987206117,188.679565473704,277.874081192284,274.461092499715,217.609391515735,336.230502345808,497.289218102645,356.480388844828,264.048362137713,206.279988487372,267.757261279466,293.624494849307,2616.36334266625,3374.90537047153,241.478951927556,2843.13299209568,263.800922700912,561.699888641123,525.798229336344,307.439135074947,192.000382580356,166.481868106,243.370911390961,355.487792089817,18.7827033894297,44.1481982232357,30.7726772228635,37.8678246057,14.5828465362463,1519.33817362091,1054.75975528024,1002.39368846553,80.8148115995562,43.3950066386159,45.4304896154661
"HVO_RS00865",47.6837997550032,71.0905772862771,63.8326509201161,57.0197388107801,59.2390487642341,53.649423815026,63.6719711515507,45.6803158515282,45.527391833764,41.702568825045,55.147585521111,73.7688169118979,66.7095292576719,85.1545659535655,60.1933956240987,47.7594062015098,58.3667054560145,73.0005650177834,181.370320214327,171.025609990111,70.7783134960078,149.817786409832,62.6342972893227,102.532519355126,116.384551886809,53.2394599763933,57.5155331077718,29.2604495459031,59.3475379384385,56.1296513826027,6.26090112980989,12.0404176972461,5.43047245109355,3.60645948625715,14.5828465362463,71.2416942654782,49.1008851595975,50.6472600487845,24.1026631086396,5.10529489866069,6.26627442971946
"HVO_RS00870",94.5985059655709,128.602055540344,76.2675829175413,89.6024467026545,68.3527485741163,70.8577295670154,89.330825197698,38.7289634393392,56.5167622763967,61.0991124646009,62.5999619428827,110.264968436732,110.027405399017,93.5030528117582,81.0604394404529,40.6463031502211,77.3358847292192,100.578556246724,302.927024187759,364.854634645571,86.5993482774684,238.346478379278,80.3192753474844,130.02312237063,157.148684273559,59.2382723680996,55.8238997810726,26.2335064894304,69.4688234783272,76.6214288714894,16.6957363461597,8.0269451314974,21.7218898043742,7.21291897251429,6.62856660738466,111.951233845751,105.475975528024,105.515125101634,24.1026631086396,28.0791219426338,23.498529111448
"HVO_RS00875",89.2148511545222,108.632792257682,71.2936101185712,73.3110927567173,95.6938480037628,78.9557558032458,95.9831206911436,56.6038696421111,45.527391833764,73.7068658303122,55.8928231632882,105.605885263349,68.4422443033257,103.521237041589,58.5882384074561,49.7917213590208,70.0400465472174,111.123082304848,240.219200709401,223.758506403729,93.2608366065044,212.809355695784,72.2136604041603,113.677358415465,157.739468800903,71.9857487004755,54.1322664543734,50.4490509412122,85.1108102217917,67.7119603980604,14.6087693028897,10.0336814143717,14.4812598695828,12.6226082019,19.885699822154,133.759915763755,147.302655478793,128.728452623994,12.7602334104562,14.0395609713169,10.9659802520091
"HVO_RS00880",109.980376854282,99.8463164133105,93.6764877139366,57.0197388107801,80.8840858127043,54.6616770945548,79.8275459213471,39.7220137839376,35.3229764227479,52.3706678268008,40.9880703197446,86.193038707586,51.9814513696145,116.043967328879,54.5753453658495,66.0502426191093,63.4737921834158,94.089617134032,247.937086675968,236.585427152987,68.2802553726193,175.354909093326,60.4236750320525,63.1540880085919,229.224396609552,50.9899053295035,51.5948164643247,29.2604495459031,64.8682391420142,53.456810840574,12.5218022596198,6.02020884862305,18.1015748369785,7.21291897251429,9.27999325033853,107.589497462151,94.5646677147804,80.1914950772421,17.013644547275,11.4869135219866,12.5325488594389
"HVO_RS00885",89.2148511545222,81.4745941932614,57.200687188156,44.3486857417179,48.9861364781167,51.6249172559684,52.2680360199297,27.8054096487563,27.4734261065817,44.6120503709784,22.3571292653153,66.0036782895929,28.589798253288,94.3379014975775,32.1031443328526,49.7917213590208,23.3466821824058,83.5450910759077,201.629770876566,200.955091738381,46.6304183032522,185.569758166724,34.6330820305667,43.0933776999804,161.874960492313,27.7445073116416,38.9075665140809,10.0898101882424,40.9452005931863,24.0555648782583,4.17393408653992,6.02020884862305,9.05078741848925,5.40968922938572,14.5828465362463,189.008576622697,78.1977059949146,90.7430075874055,11.3424296981833,5.10529489866069,14.0991174668688
"HVO_RS00890",149.204147620494,87.8647584437132,183.207998095398,98.6531988948418,121.895734957174,103.249834511937,69.3739387173612,142.999249622175,120.88307486896,139.655114204802,115.511834537462,114.924051610115,120.42369567294,127.731848930348,80.2578608321316,160.552897443373,113.085491821028,150.867834370086,103.226724802835,134.682667867213,154.046917608958,118.322001766856,148.848565322861,96.5886051896112,137.6527948712,74.9851548963286,173.392415986665,119.059760221261,143.998289726599,121.168771238634,173.218264591407,164.552375195697,101.36881908708,81.1453384407858,140.525612076555,219.540731307902,187.310784127354,130.838755126027,137.526960090473,141.671933437834,169.189409602425
"HVO_RS00895",8190.84624823846,3463.46902374491,13583.9197139873,3632.06685472477,12630.4487240205,12096.4266903691,3781.35482406,16191.6858686776,3703.41783916722,13866.5890479185,3248.49088225031,10552.8233877126,3870.0190544678,11163.5966267753,2687.83575926809,14019.92611409,2864.34607025391,12105.9270321158,4835.25555805429,4518.6391372804,7900.52515823673,4395.79005125212,5430.76201202715,2328.52837434032,3803.470787042,2041.84576782703,5619.60591129464,8406.82984884361,4497.53124717965,4473.4441205087,5267.50481721338,5317.85114961703,7964.69292827054,7652.90702983767,7414.71460702048,2087.81781561687,2204.08417827527,1909.82376433958,9897.68771537723,8253.98552740968,8056.86234801179
"HVO_RS00900",1519.72884380462,839.507828403115,2263.98661899788,989.247214606074,1851.22027388232,1987.05318771502,971.235142043057,2176.76635535978,1008.66721562736,2079.30947816039,997.127965233061,2006.51182000362,1003.24201143356,2223.20205033672,824.248230745992,2160.35101243425,866.745576021815,2094.3050986213,962.806274329247,1133.75727289278,1672.03357058804,1131.29453487879,1307.95150221821,792.026562554811,1289.6826231924,726.606150945424,1587.59787710717,2221.77620345099,1283.10297139771,1275.83588539503,2099.48884552958,2052.89121738046,1869.89268065988,1832.08141901863,2129.09559429195,1442.28083084397,1385.73609228197,1091.0263935509,1551.07726122657,2260.36931638202,2074.13683623714
"HVO_RS00905",11447.957408923,9797.71933700533,17876.4582394985,11796.750407297,15633.4128113766,16171.758393752,10124.7937410242,21339.6588550759,15043.6631809325,18208.505341633,15307.1811703192,16026.4696025754,12956.3767538764,17176.1768620457,11606.8918335429,21102.544438016,12319.7523541283,16706.5848630143,8762.69477929113,11010.4862498217,19970.3093244089,11288.2594635272,19002.5089234947,13466.6805312439,11669.7667686301,12703.984942536,18082.7144457508,25627.108897117,18846.2937337065,17336.0437555982,15351.7295702938,15066.5760118206,7618.95284888425,7802.57509851734,11214.2089863734,7026.75731398074,9003.64749722842,8006.48769271201,7439.21607829599,12606.2494285179,11706.9672033234
"HVO_RS00910",4147.72148514085,3651.97886913324,6734.7591698055,4317.20879567335,5168.60700467943,5445.9226438649,3963.81778616594,7325.73239210269,5559.83648894052,6343.63959731674,5920.91306709766,6325.48192172969,5393.94193712033,6607.82734825952,4413.37976715892,7365.11013082006,5012.97041485344,5661.59937582365,2376.14414195685,3742.61043195027,7221.88603471619,2985.28964170046,6365.1183527667,5118.4530857787,5021.07769789841,5060.74810395322,6401.98632489301,9592.38254596209,6777.5808442564,6060.22045562641,5803.85534733376,5376.04650182038,2707.99559561198,2575.0120731876,4332.43113458662,2432.39498992133,2746.01246633305,2150.39824957131,2486.8277113267,4798.97720474105,4543.04896154661
"HVO_RS00915",3257.11116068449,3295.72721217055,5910.73767610945,3766.01798716914,4438.37180741262,4999.5189475927,3287.18430168976,7097.33081284505,4625.74000131675,5719.07089212304,5049.73026339254,5831.61910535109,4886.25642874376,6020.09387344276,4026.53687794804,6539.99017687057,4384.06916356489,5246.30727261137,1537.7887788385,2355.16517090549,5911.23820597835,1852.2926319761,5497.08067974526,4340.54331936699,3988.38634410074,4454.11820084192,5079.12906341426,8996.07476383696,5519.78108670841,5592.47336077138,5419.85341137209,5454.30921685248,2738.76827283485,2418.13108553542,3966.53425785898,2263.74118308877,2267.73347385252,3051.49741793927,3180.13372662815,4487.55421592275,4085.61092817709
"HVO_RS00920",308.40651131865,83.8709057871808,460.921479371228,135.76128288281,262.018869534112,347.202874878376,86.4798414147927,385.303533704195,127.162715121893,377.262773789361,178.111796480345,573.843744188343,132.552700992517,543.486494468345,142.056413672873,321.105794886747,170.722613458842,425.836629270403,94.5441030904471,121.143140409662,432.996741387342,120.024476612422,338.962079448099,205.065038710251,674.08514569974,161.96793457607,302.802365479151,228.029710254279,390.589610152979,191.553572178724,114.783187379848,152.511957498451,133.951653793641,104.587325101457,121.965625575878,77.0573427769458,92.7461164125731,84.4121000813075,175.807660321842,165.922084206473,115.92607694981
"HVO_RS00925",218.422566619692,116.620497570747,229.631744219119,116.754703279216,192.526908483761,186.254603433298,71.2745945726314,248.26258614961,117.743254742493,253.124894496204,133.397537949714,240.719297291456,104.829260262056,222.904599113745,90.6913827403087,209.328461223639,107.248821275427,201.157112493448,189.088206180894,171.738216698404,218.99642881706,173.65243424776,195.271632725535,128.537143829252,284.758142179908,101.979810659007,195.383649233754,161.436963011879,181.723081284366,127.405399170035,102.261385120228,100.336814143717,126.71102385885,119.013163046486,136.548472112124,125.036442996554,174.580925011902,94.9636125914709,175.807660321842,135.290314814508,166.056272387566
"HVO_RS00930",78.4475415324247,35.1459033774853,101.137446912392,60.640039687655,86.5801481938806,65.7964631693715,33.261477467228,78.4509772232768,48.6672119602305,83.4051376500901,55.8928231632882,121.136162507959,55.4468814609221,91.8333554401197,44.9444020659937,66.0502426191093,56.9075378196141,77.8672693523023,47.2720515452235,46.3194360389885,93.2608366065044,54.4791950581207,75.1611567471872,58.696152384456,121.701612632907,44.2412413888339,70.2027830580155,63.5658041859274,73.1492909473777,51.6749171458882,64.6959783413688,54.1818796376074,57.9250394783312,63.1130410095001,86.1713658960006,40.7095395802733,67.2863981816707,40.0957475386211,137.526960090473,84.2373658279015,72.0621559417738
"HVO_RS00935",154.587802431543,143.778695635167,168.286079698488,178.29981818609,151.515259339291,145.764472252146,163.456403553235,131.082645486994,131.872445311592,158.08183066238,152.773716646321,186.363326935321,170.672431996901,190.345500366794,144.464149497837,120.922751871908,151.753434185638,181.690295155372,213.206599826416,291.456143691482,160.708405937994,237.495240956495,160.638550694969,160.485682468892,213.273214371259,123.725505578942,151.401182739576,109.978931051843,179.422789116209,139.878655032835,532.17659603384,433.455037100859,523.135512788679,423.758989635215,384.45686322831,324.222404514319,316.427926584073,270.118720260184,602.56657771599,547.54287788136,477.803425266109
"HVO_RS00940",1884.27918386706,1204.54596121018,2414.03479843348,1256.2444042756,2350.19533847337,2294.77818469177,1468.25664819621,2645.48611801024,1428.61815754225,2635.99028061564,1409.24438135704,1957.5914466831,1426.02448257309,2653.98397221946,1350.73979780477,1976.4264906795,1494.18765967397,2662.89838837092,2543.04342598386,2395.07114656985,1655.37984976545,2073.61436189972,1678.59916735385,1358.92737609076,1891.10127202881,1227.5069856529,1682.32934340232,1585.10918057289,1501.63072737258,1437.98821161144,2195.48932952,2179.31560320154,2096.16236612211,1785.19744569729,2460.52392466119,2698.46090932097,2269.55202515473,2403.63454981523,3595.55021432412,2192.72415897477,2276.22418659559
"HVO_RS00945",812.162782923926,1232.5029298059,901.947067546576,1271.63068300232,890.864156415982,787.5330514734,1158.44974378717,1011.91830114581,945.085858066411,932.973749062636,1051.53031311199,963.653703028056,1176.51351599894,828.169896332716,947.845336427474,1809.77664776359,901.765599295424,798.950628250185,4852.62080147907,6972.8566406385,3694.62796449161,6652.42045905021,1431.74634862534,2811.47140028837,2076.01682908754,2168.57067960182,1848.95522608219,3301.38589359293,1823.21157248087,1720.41836221914,7135.34032094,6963.37490157399,1594.74874313781,1653.5616744489,7540.65737256079,12862.7605952385,12298.8624568281,13356.1045353649,18537.7835379684,4902.35942643893,5144.61130679967
"HVO_RS00950",1650.47474635866,2345.19027991584,1885.13569080966,2582.17960043104,2002.73553322161,1857.48476793533,2543.07753435149,2267.13393671824,1936.4840629982,2099.67584898192,2033.75352550151,1855.09161686868,2295.84743549131,1786.57618765324,2099.54563936856,4033.12943008069,1869.19374222886,1789.32496032478,13273.7991267496,18907.5937911151,8312.70474859584,18356.0837848956,3266.56282215962,5834.6947427232,4258.37487309704,4523.10454334654,4120.81878383918,7394.82188696289,4005.72878162778,4069.84519866237,12784.7601070718,13132.0822351297,2360.445358742,2441.57307219609,13123.2361693002,24915.6921352551,24495.8860407325,32317.1725161286,25625.3842956207,9439.69026762363,11150.8353476858
"HVO_RS00955",12097.0723604265,18912.4898697436,12883.418544799,15821.6199071627,12575.7665251612,11992.1646025776,16703.9139840419,13399.2282996668,14481.635378295,13566.9124486873,12943.2873693332,12497.9906126,14892.6858173945,13876.0200070021,14584.458470415,12123.7760721322,13805.914591802,14323.5219738782,29069.417493075,28229.9147489928,11396.1411588984,30667.5306306081,12135.5793183277,17289.3603289404,12795.2112932208,17323.0704841498,14604.7163260573,15502.9933542345,12336.4668978235,16748.0188363518,11290.4917040905,11271.8377009052,10884.4769494752,10572.3359839628,11582.757289744,18701.671700752,17645.4032853176,16380.1680207777,10001.1873863732,10864.06754435,10735.6946667169
"HVO_RS00965",786.013602413118,980.890212444362,808.270579832639,970.240635002481,790.613458507278,864.464300717588,1022.55285013535,860.974648766848,1008.66721562736,771.012609672345,1024.70175799362,765.642668159277,826.50507677687,812.30777130215,1170.9621895408,1057.8200394845,1034.54985420786,867.08448893345,1156.71815923925,1091.71347710354,1025.86920267155,1268.34375994687,970.463170941623,1208.10055414083,841.867951465494,1423.21823993232,1137.62341220519,1516.49847129284,1093.55889674161,1416.60548727521,5133.93892644411,5169.35266468432,3035.6341001613,3094.34223920863,5459.28745784201,994.475895460961,1092.9493326266,1304.1669462562,6503.46562819587,5248.24315582319,5273.06993260892
"HVO_RS00970",1941.96119969973,2540.88906008592,833.140443827489,8876.97775009733,5418.09453697495,7933.02895166714,6625.68631147181,12110.248952378,6966.47590559751,9378.22884972525,6081.88439780793,7862.20285508386,5215.47228741799,5445.7179775991,4526.54335093222,12010.9825808903,5363.90023140773,5204.94028576796,2594.17442051237,2057.29556683938,6727.27052628526,1873.57356754568,3804.48090476204,3535.14294993977,1087.04353031334,2180.56830438524,3616.71205248282,9497.53833019261,3025.8043179931,7083.9183832234,18862.0081370739,18692.7484749746,10522.4454527356,9962.84433078537,21310.8416427417,1150.04449314272,1096.58643523101,1401.2408613497,23719.8561063259,21271.2111952698,19365.921125048
"HVO_RS00975",3414.77533729378,4712.74613470825,1408.46329757503,14324.6254945749,9348.37757998664,13680.6030728316,9910.01962937866,19448.8909989605,10366.9011025607,14366.050046637,9681.38220952368,11499.3937857715,7693.25480270294,8105.54589061929,6781.78924031512,20289.6183750116,7667.9259292839,7626.12569219111,4679.93310297713,3873.01745956773,10440.2175836817,4044.22899564268,6306.16842590616,5417.13477259581,1421.42757279016,3565.54411532043,6108.4879427107,14707.916311401,5029.35879645744,11061.1051097621,31035.2869004676,30943.8734819225,18007.4466478262,19002.4350330889,35567.5627019046,1593.48769214212,1662.15589021749,2179.94248459977,40800.1374280777,35304.3905479634,35307.3232742543
"HVO_RS00980",174.584234586867,164.546729449136,139.271238371162,219.028203050933,144.679984481879,157.911511606492,162.506075625599,166.832457892538,167.980376765957,158.08183066238,183.328459975585,117.253593196806,156.81071163167,141.924276589276,175.764715222368,148.359006498307,194.069295641248,151.678951759172,129.274589939999,161.761722782314,170.700638431548,179.611096207242,142.953572636807,128.537143829252,118.156905468841,121.475950932052,219.066515807542,129.149570409503,204.2659445323,147.897176658921,528.0026619473,533.791851244577,171.964960951296,176.7165148266,463.999662516926,642.629160517171,551.021044568817,472.707760455322,239.608827374123,334.396815862276,266.316663263077
"HVO_RS00985",1309.76630617372,7088.28969481374,1541.10257221423,5815.10828348035,985.41879194351,1602.39694149408,8863.70858105243,1123.13993974084,2259.88553602425,1404.30975950384,2158.2082117451,1663.29269289774,4795.28888884693,1628.7897860334,2897.30877603995,1776.24344766466,2483.50331715342,1634.40153900926,30073.7074044746,32330.966355214,2040.08080076728,35509.3690913985,1664.59855972447,5919.39551958179,2044.7052491383,5768.60796617456,1698.39986000597,3212.5955639364,1921.20401884433,5751.06189959842,2195.48932952,2293.69957132538,1835.49968846962,1731.10055340343,1869.25578328247,19278.8748155151,16659.7484795212,17542.9446993977,1753.8231920816,2214.42166229408,2177.53036432751
"HVO_RS00990",257.646337385905,4512.25473135033,170.773066097973,4171.49168537914,84.3017232414101,187.266856712826,4523.560935543,150.943652378963,2598.20115465101,184.26716457578,2939.21726074678,239.166269566995,2377.28504263704,242.940967573408,3756.06788694376,379.026776875812,3351.70806081163,238.468512391426,2325.01314742834,2363.716451405,835.184099252892,2851.64536632351,898.98638462322,2258.68738289552,1106.5394197157,2248.05494379193,880.495146546918,752.699840042887,1143.70526600743,1524.4100558037,548.87233238,543.825532658949,94.1281891522882,79.3421086976572,182.948438363817,1913.34836027284,1465.7523495791,1895.05164682535,165.883034335931,200.382824772432,164.489703780136
"HVO_RS00995",1418.97758948356,9606.81318002308,1234.37424961108,8414.48431307655,794.031095935984,1097.28255500921,10776.7186993819,768.620966719193,3147.66967678265,1198.70639692455,3331.21226053197,1231.55098549758,3260.10335839765,1335.75789731083,4748.85762543723,1220.40525208539,4010.5222486464,1382.14403100337,13357.731136636,17876.4518842164,2478.90634444253,17838.5314318434,2400.73577139545,5496.63462455956,2914.34007338897,5964.31922045398,2300.62132431087,1562.91159815875,2871.22468429298,4556.30217731159,634.437981154068,620.081511408174,314.967402163426,227.2069476342,381.805436585357,19703.4171568523,13448.1868798231,15173.074989615,416.834291408237,433.950066386159,369.710191353448
"HVO_RS01000",209.962537630901,2893.14686439208,173.260052497458,2023.74819017309,94.5546355275275,210.548682141989,2064.1122588234,139.027048243782,2251.25103067647,192.995609213581,2705.95787874532,219.753423011233,2497.70873830998,267.986428147986,3061.83739074582,388.172195084611,2829.3260469803,237.657395002339,2768.79159050595,2928.81357108066,1124.12615552483,3352.17297091999,1486.27503097134,2695.56507406084,1300.3167446846,2390.52673809496,1396.44331119016,758.753726155832,2186.19767661597,1903.95341277178,396.523738221293,373.252948614629,74.2164568316119,64.9162707526286,74.2399460027082,2317.53593181984,2234.99955041279,2439.50969234979,212.670556840937,130.185019915848,97.1272536606516
"HVO_RS01005",756.018954180132,2102.36403839867,633.352536402191,2089.81868117605,427.204678588227,554.714797181778,2228.51899030427,439.921302657109,1094.22731407357,677.909200202477,1111.89456212835,662.36632448262,1503.99665962751,793.106251528306,1342.71401172156,592.419868414472,1187.7624560299,754.339171850429,2225.64536560879,2747.09886046616,1110.80317886676,2698.42263022254,978.568785884947,1535.01583324413,1871.0145980991,1446.46363795018,1067.42062914718,626.577212689856,1203.5128623795,1186.74120066074,160.696462331787,168.565847761445,137.571968761037,124.422852275872,155.108458612801,2746.44000954058,2847.85133925666,2108.19219953065,313.334620412315,141.671933437834,147.257449098407
"HVO_RS01010",257.646337385905,5308.62895106289,321.650241000066,4259.28398164335,183.413208673879,297.602464181465,4012.28451047533,322.741361994493,4732.49388561661,546.012703453497,6883.01486314839,482.991622307374,4998.88290671126,576.045593215296,9038.64028691466,1055.78772432699,7398.70950036804,562.104350636933,3257.91261363714,2811.23346421246,3462.30855901648,3579.45336280309,4559.77684266269,6112.57272996101,4584.48793219104,5862.33940979497,4378.7928661608,1982.64770198964,6476.2425702279,4834.27759368258,340.175628053004,311.044123845524,63.3555119294248,48.6872030644715,83.5199392530467,1682.17633194201,1580.32108161816,1525.74870896963,524.587373540979,144.224580887165,122.192351379529
"HVO_RS01015",191.504292564448,2750.16693928822,122.691329041262,2158.60439783668,78.6056608602337,120.458140263926,2176.25095428434,58.589970331308,2131.15291083913,115.409434655357,2974.24342992911,125.018731819111,1746.57676601905,165.300039792215,4547.41039474858,158.520582285862,3565.47611954429,149.245599591913,1338.08847945357,1418.08734950134,856.00125028113,1565.42562049819,1188.57790032562,3047.74198836758,1459.82856706753,3148.62665409684,1108.86564565131,395.520559379104,1946.04717426043,1530.6466837351,56.348110168289,84.2829238807227,10.8609449021871,7.21291897251429,22.5371264651079,2250.65597393796,2011.31774024129,1494.09417143914,151.704997213202,34.4607405659597,21.9319605040181
"HVO_RS01025",96.9057865988775,5097.75353079798,102.795437845382,3349.68338632853,58.0998362879988,103.249834511937,3062.90691076788,69.5135241218908,3037.77597235632,155.172349116447,4228.47838171329,142.102036788182,2686.57467828624,145.263671332553,5969.57968869395,292.653382681592,4821.819454485,152.490069148259,1498.23461325984,1510.72622157932,1094.14945804417,1881.23470435073,1732.39097561409,4482.45427006865,1255.41712060644,5315.69763060074,1951.29904234749,843.508131737069,2915.39029392159,3149.49710535715,144.000725985627,156.525430064199,25.3422047717699,10.8193784587714,30.4914063939694,683.338700097444,707.416456558646,744.936783217539,147.451586076383,63.8161862332587,40.7307837931765
"HVO_RS01030",33.071022410728,1978.55460604616,38.9627869252657,2828.36006005854,18.2273996197643,41.5023844606805,2555.43179741074,37.7359130947407,1533.01717674726,56.2499765547119,2724.58881979975,62.1211089784404,1732.71504565382,58.4394080073489,3219.1427979768,229.651612798749,2867.99398934491,54.3448650687943,578.841447492533,689.803293626783,874.320343185979,540.535763467292,949.830696540434,2506.10281003506,701.261233957573,2821.69137874885,1195.13894531296,1109.87912070667,1948.80752486221,2385.06471033694,85.5656487740684,66.2222973348535,9.05078741848925,9.01614871564287,29.1656930724925,309.68328323565,301.879516166414,251.12599774189,83.6504190241021,30.6317693919642,18.7988232891584
"HVO_RS01035",63.8347641881495,6054.68062730315,91.1895013144516,6645.96733472315,33.0371618108229,62.7597033307851,5837.86445946233,98.3119841152456,3663.38513255477,122.198224929202,5613.87515852066,116.477079334576,4038.95877141904,116.878816014698,6326.72716939693,470.480958963809,5868.77223360226,115.989786639367,1437.45626127312,1346.82667867213,1572.1112456525,1555.21077142479,2357.2602003358,5322.77513521826,962.978779571057,5936.57471314234,2549.29142333565,2535.56930030533,3664.82548230699,5496.25110125835,187.827033894297,238.801617662048,10.8609449021871,9.01614871564287,39.771399644308,853.446419057871,940.191023241182,850.451908319173,96.4106524345583,97.0006030745532,54.8299012600453
"HVO_RS01040",95.3675995100064,7921.4073589664,125.178315440747,9381.10464720216,75.1880234315279,111.347860748167,8058.78082634552,181.728213061515,5740.37614621235,242.456795494448,8058.2546248618,162.291397206175,5192.08063430166,153.612158190746,8814.72085519301,801.748329638111,8099.10996584021,147.62336481374,2244.94008052521,2309.5583415748,2194.12771837624,2652.45580939225,3335.82898622075,7210.71087203982,1162.07316528605,8375.09195037094,3527.90130283112,3549.59522422369,5075.36463982057,7240.72502835575,400.697672307833,399.340520291996,52.4945670272377,64.9162707526286,88.8227925389545,1480.08254616851,1716.71242928371,1827.52196676031,117.677708118652,167.198407931138,170.755978209855
"HVO_RS01045",94.5985059655709,384.208625558419,77.9255738505314,326.732154137962,39.8724366682345,51.6249172559684,279.396410724715,49.652517229922,262.959935591568,78.5560017402011,340.573602474969,61.3445951162099,312.755065740514,58.4394080073489,357.950059311307,96.5349699817751,347.281897463286,72.189447628697,372.387997886863,303.570457732448,195.681219665433,374.54446602458,227.694092498832,364.064742637765,231.587534718929,438.663156143523,312.952165439346,89.7993106753578,360.225753533313,292.230565928471,39.6523738221293,22.0740991116178,5.43047245109355,9.01614871564287,14.5828465362463,776.389076280926,876.541727663926,641.531960617937,45.3697187927333,22.9738270439731,36.0310779708869
"HVO_RS01050",476.837997550032,17105.6709279283,408.694764982042,18647.2647415635,236.956195056936,387.693006059527,16129.9159157503,457.796208859881,11433.6549905277,569.288555820964,15292.2764174756,579.279341223956,11487.9007526848,568.531955042923,17710.5021498265,1506.96168929445,14706.9506072793,549.937589800635,7094.66667476681,7962.66735845627,4629.73438868004,9847.96574417811,5973.83821322987,18325.830361552,3821.78510738967,20253.4903374984,7773.90095284603,6616.8975214494,10826.5551186455,17320.8976591933,550.95929942327,577.940049467813,57.9250394783312,63.1130410095001,121.965625575878,5604.83125292691,4280.86976539602,4769.28365459387,401.238450573235,202.935472221763,153.523723528127
"HVO_RS01055",189.966105475577,17774.2418626319,201.445898358289,17009.9836699969,102.529122861174,137.666446015916,15990.2177103879,187.686515129105,9450.0736256325,255.064548860159,12781.5708009807,272.556365642907,10444.8062952012,271.325822891263,15653.4931766989,1003.96368781046,13160.9624965131,259.557564507674,5688.08195735996,5515.57592218109,3456.47975672857,6867.78352701434,4709.36228207131,16576.8336183493,2950.96871408431,18916.5050256968,6076.34690950342,5598.83567345573,8832.66186728745,15715.4114402814,375.654067788593,317.064332694147,66.9758268968205,50.4904328076001,82.1942259315698,3550.45341625097,2949.69021218027,3232.98343311408,286.396349879129,150.606199510491,108.093233912661
